"supervisor","subordinate"
"67998","69091"
"13208","31331"
"30565","84788"
"23490","11052"
"28324","23676"
"86295","87319"
"42714","49938"
"3130","35855"
"79749","80409"
"14119","45987"
"7309","68034"
"2249","34333"
"13952","57998"
"10501","46336"
"4036","77689"
"13939","69637"
"25811","26697"
"41670","80818"
"26614","14369"
"67150","83758"
"7415","5340"
"8536","8667"
"28373","47567"
"5460","77692"
"4414","79661"
"24186","66535"
"7454","55213"
"60947","8975"
"15846","64107"
"5783","55210"
"8934","6238"
"8201","73641"
"9678","27865"
"33275","59169"
"7102","10754"
"8956","28337"
"24903","20075"
"9890","10418"
"74423","56787"
"1193","82778"
"6952","39788"
"596","10653"
"89926","19261"
"13770","46532"
"2583","3568"
"29141","56122"
"16411","45817"
"53245","77326"
"29467","64197"
"7835","11553"
"25811","42736"
"1733","39145"
"60279","19454"
"28100","21335"
"90090","67260"
"17954","69631"
"30468","69260"
"55389","91199"
"51893","52943"
"29183","54048"
"33543","92596"
"13952","63520"
"40312","3669"
"1207","69499"
"76502","89300"
"28628","49963"
"7201","3099"
"86405","87320"
"7327","12573"
"33498","59336"
"3529","3651"
"31982","76686"
"6325","42290"
"1758","55341"
"30468","74604"
"44631","84778"
"23599","33541"
"62629","23028"
"12265","70131"
"2184","79720"
"56299","46751"
"8401","10257"
"4326","36249"
"1886","38303"
"55492","83710"
"28100","72782"
"5469","6911"
"9053","45992"
"20004","38404"
"721","10256"
"9934","64332"
"46593","15922"
"9015","8936"
"26605","13213"
"53251","54879"
"19839","9157"
"916","67326"
"54374","52774"
"19994","47304"
"10753","74706"
"365","67141"
"53903","50649"
"15518","57833"
"33451","24509"
"68067","9006"
"13414","92979"
"4800","13228"
"22962","79545"
"7232","29520"
"6268","74441"
"60898","2183"
"7327","15696"
"41770","38760"
"10501","18612"
"5001","80836"
"7273","6601"
"6537","10857"
"53366","94158"
"12329","61130"
"10753","68861"
"82547","76125"
"18532","16475"
"4202","85718"
"25311","67495"
"69390","40650"
"1945","77922"
"67407","49118"
"78619","34212"
"11279","7069"
"318","31548"
"92073","53436"
"3024","77629"
"11667","92737"
"50184","14030"
"12257","13854"
"1947","2087"
"50414","52661"
"67407","1034"
"9551","13653"
"20600","301"
"8414","85359"
"16004","85750"
"44587","67459"
"13164","50420"
"11667","38820"
"1840","2984"
"62005","43567"
"12263","71856"
"39740","66330"
"32322","4402"
"2548","4762"
"51387","52491"
"274","1294"
"1359","27331"
"51846","54864"
"471","15805"
"52984","52963"
"22962","7695"
"25914","24303"
"13416","35"
"26605","46346"
"8179","25293"
"62505","3381"
"21402","64991"
"24234","70764"
"11436","35830"
"7456","10419"
"55446","14242"
"1429","25240"
"8958","8916"
"19623","30807"
"19921","65055"
"7906","81050"
"56122","59490"
"53311","57434"
"9677","11802"
"1629","2709"
"3675","3702"
"67407","1059"
"9885","37801"
"2229","57333"
"47545","14755"
"53272","52631"
"76523","88791"
"8980","35155"
"12263","38989"
"12623","30639"
"6873","31562"
"26905","88710"
"2866","23026"
"26166","12194"
"86295","87321"
"8659","8387"
"4677","46870"
"35274","11499"
"24775","24651"
"56217","55550"
"1210","35166"
"1961","7963"
"22582","28564"
"87741","87322"
"71108","12223"
"441","442"
"1907","52865"
"13112","22667"
"52518","52548"
"51968","72853"
"6298","91595"
"26645","12736"
"9711","5052"
"24281","91971"
"32413","34659"
"8181","82757"
"67150","88946"
"84387","84601"
"2184","79721"
"46388","50084"
"3932","85796"
"13416","54211"
"28394","42058"
"46341","67413"
"12208","13275"
"28065","67806"
"26208","19565"
"46265","30139"
"7303","20716"
"392","17616"
"9100","20382"
"23599","76642"
"22813","12090"
"1204","54013"
"348","16478"
"42909","11335"
"42718","3507"
"1978","22656"
"1214","5577"
"25788","25895"
"7102","40593"
"69397","84600"
"30468","68983"
"65117","91387"
"6126","44205"
"7805","9641"
"18320","70178"
"2688","2694"
"31923","77942"
"74423","19634"
"2229","11844"
"21413","78267"
"2100","1341"
"38498","73946"
"54911","29355"
"18045","9599"
"18049","75456"
"57434","73310"
"8228","7961"
"7137","7693"
"33910","31581"
"5240","67494"
"46","20083"
"26939","34043"
"28806","5100"
"86704","87323"
"52063","54880"
"7115","12512"
"70545","32542"
"39915","19817"
"65891","69334"
"40063","42800"
"2616","57097"
"33636","33655"
"22962","23833"
"51839","52512"
"51216","55548"
"10759","11637"
"237","85868"
"9586","8263"
"45585","45607"
"16059","41232"
"55063","47178"
"53650","23770"
"7309","73278"
"7057","22885"
"19578","34691"
"12405","25051"
"22485","6929"
"23256","46393"
"7100","11136"
"31149","28944"
"42714","10816"
"61410","72654"
"2304","71199"
"5019","23544"
"67260","84708"
"31617","49907"
"17291","83803"
"21023","84801"
"27188","77927"
"63534","1943"
"45630","73051"
"58857","83526"
"499","72706"
"10852","36627"
"28359","45595"
"7102","14495"
"76681","22516"
"7409","2810"
"28095","64451"
"864","32705"
"2581","8177"
"43520","28377"
"80765","84377"
"1239","40824"
"61845","78460"
"15585","11594"
"62629","68128"
"78130","29905"
"1546","7307"
"29667","40602"
"31982","85786"
"11949","45910"
"9868","9952"
"29180","24469"
"33636","33696"
"2188","16806"
"29183","36546"
"9266","50304"
"13705","68645"
"20004","45514"
"36370","48809"
"19793","30580"
"17008","58582"
"1961","53543"
"3438","18056"
"8172","40592"
"52991","51970"
"20173","20363"
"65375","33962"
"26121","36565"
"53308","52709"
"2668","78067"
"8659","21020"
"47198","23873"
"653","1217"
"4535","4543"
"20012","30207"
"385","35551"
"11265","61492"
"17007","22729"
"21453","82768"
"8179","56943"
"345","31739"
"52373","52989"
"48942","76013"
"48942","76451"
"15518","53529"
"27126","27096"
"12257","31852"
"60518","50697"
"82926","79239"
"76338","74240"
"1758","85090"
"32413","12969"
"20593","83329"
"24446","24738"
"4783","64938"
"1974","65637"
"51501","52490"
"51839","52627"
"3483","82340"
"11756","64673"
"276","959"
"11338","12506"
"33724","58626"
"62456","73188"
"8536","56249"
"12257","19861"
"48942","76452"
"27626","16311"
"8420","28300"
"67564","72845"
"51082","76641"
"51839","52950"
"79995","52543"
"16666","62228"
"42867","84102"
"46","83318"
"24184","64117"
"49551","45274"
"6417","60940"
"6268","77182"
"12263","42753"
"346","5639"
"10755","14140"
"12405","25866"
"26294","24201"
"1248","20369"
"28628","12585"
"18261","39351"
"86955","87324"
"20587","80907"
"42597","82394"
"8414","66910"
"3843","3675"
"12031","30655"
"49551","28049"
"52246","67336"
"26913","33202"
"90090","70815"
"12263","19984"
"80708","18284"
"30040","20895"
"6268","5189"
"2582","4007"
"16843","80775"
"63094","70793"
"29144","29752"
"60695","27322"
"80641","80642"
"47198","73040"
"29467","39536"
"1214","46168"
"52991","54493"
"28373","11925"
"24160","17250"
"7740","30638"
"1961","68166"
"12949","61184"
"29372","77866"
"58632","2443"
"47120","47324"
"717","53570"
"7140","56808"
"9047","51006"
"71108","56930"
"86105","87325"
"41573","12013"
"86955","87326"
"12263","83774"
"7681","10012"
"45143","32321"
"3047","46732"
"29146","83879"
"16012","11576"
"4800","11305"
"47481","78969"
"9763","50727"
"3329","67898"
"4898","58656"
"2103","30546"
"68122","35829"
"34290","78826"
"16378","82912"
"18193","17358"
"25310","25084"
"74423","19465"
"21650","61233"
"9739","23878"
"58878","2414"
"10781","11679"
"40109","72375"
"7637","10874"
"471","15379"
"47198","93716"
"14791","19480"
"29149","31462"
"23271","41913"
"22279","31659"
"46","22858"
"7355","78734"
"385","7907"
"76502","89301"
"1193","58838"
"22097","68873"
"9080","9197"
"10791","12238"
"36085","29721"
"31617","56054"
"20004","68423"
"1020","69956"
"41979","22658"
"2590","65359"
"50606","70101"
"11961","93290"
"51968","52620"
"2175","27394"
"34787","348"
"7366","74812"
"47120","47392"
"31723","23422"
"25788","93011"
"5783","1209"
"33498","34620"
"7462","43445"
"3415","31335"
"719","9735"
"14","50840"
"30048","27891"
"18251","71401"
"12623","12753"
"10742","364"
"5391","25172"
"9968","53840"
"39593","31844"
"5557","10987"
"4943","5404"
"52853","63067"
"1219","1223"
"86405","87327"
"67407","76500"
"6148","66236"
"11367","4078"
"5391","63347"
"60518","61513"
"1561","79371"
"10109","9944"
"34889","71065"
"10400","42982"
"28006","35171"
"10773","12970"
"1161","14540"
"8974","12734"
"23368","25125"
"25294","66130"
"45272","45708"
"33641","72673"
"10246","10343"
"7475","94146"
"44631","84047"
"78264","65929"
"9883","9922"
"85938","85246"
"3476","3676"
"3357","42798"
"257","78280"
"6268","63121"
"8760","73892"
"7742","91612"
"34846","35227"
"8934","51043"
"7102","7991"
"29118","41663"
"2073","11466"
"6965","88929"
"1438","42542"
"59752","76111"
"9678","15904"
"5470","26744"
"71019","65674"
"4467","2400"
"11584","16909"
"9586","25401"
"343","3335"
"7312","33963"
"42714","11268"
"14441","92033"
"13414","59031"
"10762","2306"
"85320","88039"
"85120","85178"
"80540","79110"
"2025","2290"
"8204","8300"
"15247","31986"
"32252","13157"
"24832","64144"
"7598","84840"
"9995","9970"
"5783","50788"
"27692","67780"
"10469","10462"
"7744","55909"
"8179","16297"
"407","14520"
"43473","59788"
"18959","72996"
"6328","75879"
"23347","48529"
"7594","37682"
"21000","11870"
"7125","53803"
"92073","68985"
"51839","52770"
"7043","33616"
"49239","71411"
"372","23316"
"16606","62796"
"76504","91421"
"39305","45631"
"15247","42682"
"7050","2137"
"23290","30688"
"17635","13452"
"6298","6997"
"26939","66242"
"54019","2762"
"13686","2673"
"29382","71137"
"2067","47870"
"8520","53384"
"3604","11928"
"33451","26846"
"47481","19549"
"39818","89685"
"25788","68190"
"84508","84602"
"88666","87328"
"88601","87329"
"1862","7149"
"24741","79160"
"62629","20100"
"1904","300"
"57587","22024"
"26405","30698"
"9053","50906"
"24557","70516"
"27188","18746"
"4441","55719"
"18295","18449"
"20004","74310"
"5805","73508"
"10501","10341"
"44022","65070"
"51681","52664"
"7129","57175"
"24234","66288"
"29382","75626"
"39593","64429"
"9855","57222"
"7389","31876"
"36085","32660"
"593","14634"
"73","47319"
"7327","39547"
"52421","90148"
"11338","12206"
"15980","44671"
"14160","25526"
"21144","22454"
"80765","87330"
"53251","54877"
"10207","69070"
"8982","94020"
"8414","60331"
"78709","43069"
"53308","52511"
"29183","7214"
"24014","26357"
"25310","24869"
"29164","56946"
"21977","72187"
"10777","2354"
"16070","24916"
"1248","43006"
"53494","54528"
"1262","32604"
"29383","56015"
"46952","73337"
"51228","55128"
"16824","49230"
"28628","25375"
"67150","83687"
"25788","27071"
"29638","80512"
"4663","75377"
"39126","44220"
"14550","4589"
"63655","2245"
"25311","24613"
"8328","35252"
"7320","19452"
"45156","32084"
"2249","74348"
"2201","22179"
"6325","11308"
"16000","31001"
"12858","12857"
"3368","31025"
"16000","31013"
"13193","6611"
"345","4949"
"9053","31578"
"7201","31059"
"78619","36073"
"17836","17774"
"18241","11953"
"51228","55123"
"54347","54527"
"54347","54502"
"29193","33410"
"14650","29894"
"274","26329"
"7346","11454"
"1174","6722"
"68908","62502"
"6685","41607"
"7744","13202"
"86953","87331"
"76507","87332"
"43473","41046"
"20004","74307"
"7900","49171"
"86671","87333"
"27144","47349"
"1516","25262"
"10246","10338"
"17723","88947"
"346","43444"
"26409","47795"
"6961","40619"
"10742","361"
"44631","84878"
"13875","81741"
"49294","11512"
"20004","62536"
"1840","22833"
"3335","6786"
"16843","23136"
"8947","49324"
"9701","39374"
"47198","93724"
"637","49985"
"46","30290"
"72228","90171"
"73973","10775"
"13193","27959"
"37829","8409"
"25","75110"
"66235","68019"
"58221","59582"
"73452","67523"
"51459","52603"
"51968","52852"
"1204","72829"
"51228","66950"
"1579","66956"
"16741","18477"
"2869","83435"
"6873","68739"
"2582","39716"
"19397","6189"
"51841","52915"
"26916","32713"
"8172","73027"
"16824","38338"
"19732","79528"
"7713","58062"
"7415","32830"
"6340","5641"
"17291","21714"
"45662","76985"
"53292","68181"
"9846","10408"
"12263","35724"
"21635","41613"
"8947","4195"
"16824","46750"
"29183","13846"
"385","74280"
"12263","56467"
"37246","40906"
"33076","92487"
"492","43394"
"8172","28138"
"22551","72437"
"12257","13703"
"29122","34394"
"24903","24904"
"18773","83014"
"33543","42585"
"25788","23281"
"14105","22501"
"67150","85037"
"31982","44055"
"43167","90126"
"44877","23694"
"8179","11602"
"10773","37832"
"1211","5489"
"28324","63531"
"87417","87334"
"47198","72957"
"24765","24407"
"13208","60094"
"24730","69478"
"11098","3701"
"8977","74176"
"13686","67004"
"7058","19166"
"33490","13800"
"10469","50457"
"41758","73737"
"13164","11539"
"7409","2820"
"21977","80493"
"39593","11449"
"16632","16640"
"86531","87335"
"2980","43254"
"15579","28558"
"56587","55087"
"2630","12208"
"2249","82783"
"9677","4631"
"21650","71532"
"7554","50581"
"7835","85760"
"20173","20241"
"9077","85418"
"356","55942"
"14388","15818"
"60240","66809"
"1397","40424"
"85320","91041"
"276","47133"
"53292","68182"
"43344","58665"
"2650","10818"
"86531","87336"
"87516","87337"
"85550","85556"
"85938","85247"
"637","7366"
"40910","92321"
"51952","52834"
"25187","74931"
"16036","15164"
"7851","44013"
"6328","75883"
"29382","75627"
"20004","27226"
"9887","10546"
"8414","75826"
"26910","45422"
"8228","19390"
"1974","54001"
"3443","49085"
"6298","30542"
"18261","67836"
"16824","68316"
"43473","59792"
"13952","68238"
"21950","60635"
"1438","7983"
"24160","23724"
"27144","84319"
"6298","29899"
"16843","11884"
"434","16934"
"26823","64980"
"18728","31706"
"15385","84213"
"1615","21434"
"10762","75321"
"6298","92498"
"31174","37191"
"31575","58284"
"8428","21142"
"48942","68471"
"9076","63459"
"14884","65511"
"13408","78570"
"24592","24593"
"7139","66235"
"33378","35184"
"34051","69984"
"6278","60800"
"76502","89302"
"25788","45586"
"79909","81660"
"17781","70204"
"12627","45519"
"1240","35287"
"86955","87338"
"3047","49770"
"31018","10611"
"7744","22694"
"84544","84603"
"9469","4232"
"21650","92958"
"25788","32237"
"2581","65517"
"68127","38843"
"3289","3613"
"3289","3470"
"32252","89017"
"88601","87339"
"86704","87340"
"45272","8559"
"43473","47461"
"9730","47830"
"31617","18586"
"5718","60204"
"7282","30133"
"26394","8998"
"28614","78715"
"37879","57571"
"35274","31299"
"16176","16183"
"14697","67340"
"17450","60852"
"35897","4032"
"719","62038"
"54931","4755"
"16814","32982"
"9816","10014"
"2954","2594"
"28603","76087"
"76502","88882"
"51341","4566"
"78619","43216"
"4319","41170"
"53272","52899"
"21977","58986"
"20766","32792"
"17533","12415"
"18564","22250"
"19870","52687"
"385","18637"
"25788","62239"
"7413","18809"
"6327","7454"
"14530","83297"
"23546","50238"
"29382","46740"
"14414","20003"
"515","9668"
"79745","92391"
"9058","77886"
"45341","55310"
"6268","46748"
"6278","49306"
"12257","8074"
"44731","11942"
"1751","78189"
"7133","46281"
"345","9663"
"49935","55380"
"9469","72917"
"8414","84808"
"47481","39031"
"8414","71068"
"4197","25604"
"276","982"
"33176","92093"
"10246","22389"
"1886","72888"
"3926","8433"
"1877","8424"
"9801","23788"
"19838","12088"
"33783","32228"
"75010","73974"
"10847","22982"
"1438","890"
"19239","74249"
"16406","90916"
"29667","29846"
"6278","68686"
"5929","6908"
"26166","9436"
"8353","461"
"34869","21495"
"6268","5156"
"8221","39342"
"86531","89680"
"87661","87341"
"1974","37826"
"43473","59373"
"1356","43497"
"39312","11835"
"29752","42781"
"8977","50447"
"8414","92981"
"33787","33715"
"6340","60288"
"3447","67253"
"3932","77932"
"26166","75861"
"2581","28404"
"11676","18974"
"1751","68406"
"6298","83189"
"4314","29497"
"1188","14686"
"49290","50782"
"11791","70090"
"18558","64034"
"29149","31165"
"1425","4313"
"42714","11101"
"7960","78924"
"61410","74170"
"24234","67023"
"14449","27397"
"13059","42467"
"51422","52668"
"29183","91951"
"433","3884"
"17738","7302"
"33451","35075"
"47545","35025"
"13772","13974"
"61489","77314"
"51681","52983"
"1974","71769"
"12231","28411"
"9696","39364"
"13193","6448"
"3317","2856"
"7614","7606"
"2635","1171"
"16004","6913"
"12257","33171"
"3951","45722"
"56938","49048"
"49623","52575"
"1826","8087"
"11665","79027"
"9469","40758"
"26965","34264"
"8228","21841"
"12405","24917"
"1978","3992"
"36045","32197"
"32523","38932"
"52991","71010"
"7389","49168"
"1243","74481"
"43473","40601"
"3628","3625"
"4736","10290"
"11436","47685"
"60211","58115"
"24286","28347"
"2616","17443"
"869","901"
"56587","44082"
"13686","2693"
"1898","56120"
"10806","27162"
"61674","64306"
"20593","59760"
"16059","4178"
"1664","41489"
"5410","64692"
"86885","87342"
"8114","23275"
"5410","62771"
"6268","71362"
"15635","31652"
"855","876"
"16269","20676"
"51839","52698"
"76908","57778"
"6416","64108"
"6268","32621"
"51486","52930"
"45918","58726"
"28603","53510"
"56260","17729"
"467","17017"
"4592","8960"
"7102","11544"
"11211","6784"
"29382","63384"
"7409","22267"
"51084","73236"
"384","5298"
"26917","89478"
"50833","31645"
"24156","45890"
"33266","58226"
"50414","52932"
"398","85764"
"4202","22416"
"9767","68491"
"3796","3300"
"23781","23803"
"79951","81419"
"39593","71060"
"16369","57389"
"63030","14202"
"24153","31338"
"1840","22302"
"385","14062"
"20773","20770"
"6268","5148"
"31170","91752"
"4677","39569"
"12263","68089"
"31617","57117"
"26910","37867"
"43473","70893"
"7694","5683"
"20018","92501"
"28806","6042"
"6303","77693"
"8892","74390"
"84348","84357"
"637","5572"
"42714","36243"
"56122","71787"
"6303","82895"
"492","84891"
"7762","55582"
"28667","2591"
"3843","3984"
"29383","10217"
"39593","13810"
"80512","60685"
"44022","62160"
"694","57242"
"1231","39833"
"7185","11535"
"28511","17371"
"8991","7329"
"54141","82559"
"4041","63127"
"39977","70220"
"31982","84753"
"41537","36082"
"32571","43557"
"49579","84265"
"48942","76454"
"14449","74986"
"52128","52874"
"51257","52677"
"34585","91607"
"2311","8399"
"87330","89097"
"44631","84834"
"6746","42474"
"42921","57997"
"19337","78902"
"12263","44901"
"31347","85115"
"87932","68375"
"52687","52863"
"85120","85177"
"26823","19315"
"53487","77641"
"13414","28930"
"13875","44033"
"51893","56840"
"7389","61913"
"4663","75396"
"12257","46315"
"8228","38155"
"43473","93368"
"76338","93887"
"45856","35111"
"296","68002"
"9678","15191"
